OG0004874	BLGH_05672-mRNA-1	Bcin15p02720.1	CVK88743	FOXG_02134P0	RKF75887	
OG0004875	BLGH_05675-mRNA-1	Bcin07p04890.1	CVK89725	FOXG_01534P0	RKF82898	
OG0004876	BLGH_05677-mRNA-1	Bcin15p02610.1	CVK89727	FOXG_01532P0	RKF79472	
OG0004877	BLGH_05678-mRNA-1	Bcin15p02620.1	CVK89728	FOXG_01531P0	RKF81255	
OG0004878	BLGH_05679-mRNA-1	Bcin15p03190.1	CVK88895	FOXG_02038P0	RKF65683	
OG0004879	BLGH_05680-mRNA-1	Bcin15p03160.1	CVK88897	FOXG_02037P0	RKF65682	
OG0004880	BLGH_05689-mRNA-1	Bcin15p02650.1	CVL01051	FOXG_09315P0	RKF76219	
OG0004881	BLGH_05692-mRNA-1	Bcin07p04910.1	CVK87087	FOXG_07828P0	RKF65122	
OG0004882	BLGH_05693-mRNA-1	Bcin07p04900.1	CVK87089	FOXG_07827P0	RKF83043	
OG0004883	BLGH_05699-mRNA-1, BLGH_05708-mRNA-1	Bcin06p05200.1			RKF81170	EDN99932
OG0004884	BLGH_01372-mRNA-1	Bcin10p04390.1	CVK97219	FOXG_04239P0		EDN97643
OG0004885	BLGH_01375-mRNA-1	Bcin10p04210.1	CVL01931	FOXG_10552P0		EDN97669
OG0004886	BLGH_01414-mRNA-1	Bcin10p02030.1	CVK97017	FOXG_04359P0		EDO04801
OG0004887	BLGH_01419-mRNA-1	Bcin05p03850.1	CVK87500	FOXG_07599P0		EDO03615
OG0004888	BLGH_01424-mRNA-1	Bcin10p02580.1	CVL01220		RKF75845	EDN97761
OG0004889	BLGH_01433-mRNA-1	Bcin10p02450.1	CVL01148	FOXG_09386P0		EDO04856
OG0004890	BLGH_01467-mRNA-1	Bcin10p02260.1	CVL01943		RKF55469	EDO04835
OG0004891	BLGH_01472-mRNA-1	Bcin15p01260.1	CVL00411	FOXG_08981P0	RKF77225	
OG0004892	BLGH_01493-mRNA-1	Bcin10p05780.1	CVK97034	FOXG_04347P0		EDO04888
OG0004893	BLGH_01497-mRNA-1	Bcin10p04910.1	CVK96957		RKF53584	EDN97580
OG0004894	BLGH_01506-mRNA-1	Bcin08p00440.1	CVK96977		RKF55693	EDN97729
OG0004895	BLGH_01513-mRNA-1	Bcin04p04880.1	CVK87182	FOXG_07769P0	RKF80806	
OG0004896	BLGH_01515-mRNA-1	Bcin08p00530.1	CVK96980	FOXG_04381P0		EDN97746
OG0004897	BLGH_01543-mRNA-1	Bcin01p02350.1	CVK84343	FOXG_00820P0		EDO01557
OG0004898	BLGH_01544-mRNA-1	Bcin01p02340.1	CVK84345	FOXG_00819P0		EDO01556
OG0004899	BLGH_01559-mRNA-1	Bcin04p05350.1	CVK84410	FOXG_00943P0	RKF79439	
OG0004900	BLGH_01560-mRNA-1	Bcin01p04630.1	CVK84773	FOXG_01185P0		EDO01871
OG0004901	BLGH_01570-mRNA-1	Bcin06p02370.1			RKF53837	EDN99672, EDN99673
OG0004902	BLGH_01603-mRNA-1	Bcin06p03610.1	CVK95083	FOXG_16609P0		EDN99818
OG0004903	BLGH_01618-mRNA-1	Bcin10p05140.1, Bcin10p05140.2			RKF81894	EDO04582
OG0004904	BLGH_01635-mRNA-1	Bcin15p05540.1	CVL00887	FOXG_09213P0	RKF62247	
OG0004905	BLGH_01643-mRNA-1	Bcin16p03890.1	CVL01116	FOXG_09355P0	RKF83246	
OG0004906	BLGH_01672-mRNA-1	Bcin11p06170.1	CVL04693	FOXG_11624P0		EDN96188
OG0004907	BLGH_01714-mRNA-1	Bcin05p03740.1	CVK89782	FOXG_01479P0		EDO03597
OG0004908	BLGH_01715-mRNA-1	Bcin07p00710.1	CVK88877	FOXG_02049P0		EDN95362
OG0004909	BLGH_01733-mRNA-1	Bcin07p00770.1	CVK92996	FOXG_11412P0		EDN95347
OG0004910	BLGH_01741-mRNA-1	Bcin15p00830.1	CVL05544	FOXG_12846P0	RKF55502	
OG0004911	BLGH_01742-mRNA-1	Bcin15p00820.1	CVK86724	FOXG_08087P0	RKF55503	
OG0004912	BLGH_01753-mRNA-1	Bcin02p07290.1	CVK89261	FOXG_01817P0	RKF83235	
OG0004913	BLGH_01755-mRNA-1	Bcin03p08860.1	CVK93428	FOXG_06389P0	RKF78835	
OG0004914	BLGH_01760-mRNA-1	Bcin06p07300.1	CVK99962		RKF57837	EDO00155
OG0004915	BLGH_01771-mRNA-1	Bcin07p06340.1	CVK99563	FOXG_08551P0	RKF82759	
OG0004916	BLGH_01772-mRNA-1	Bcin07p06350.1	CVK99562	FOXG_08552P0	RKF64898	
OG0004917	BLGH_01774-mRNA-1	Bcin02p07660.1	CVK87160	FOXG_07784P0	RKF84087	
OG0004918	BLGH_01783-mRNA-1	Bcin15p04340.1	CVK99715	FOXG_08459P0	RKF83524	
OG0004919	BLGH_01795-mRNA-1	Bcin15p04990.1	CVL00890	FOXG_09215P0	RKF77126	
OG0004920	BLGH_01797-mRNA-1	Bcin15p04190.1	CVK99827	FOXG_08397P0	RKF65481	
OG0004921	BLGH_01803-mRNA-1	Bcin15p04960.1	CVL00878	FOXG_09209P0	RKF54688	
OG0004922	BLGH_01804-mRNA-1	Bcin15p05430.1	CVK97301	FOXG_04190P0	RKF82084	
OG0004923	BLGH_01806-mRNA-1	Bcin15p05020.1	CVK87578	FOXG_07559P0	RKF57894	
OG0004924	BLGH_01814-mRNA-1	Bcin03p08850.1	CVK93427	FOXG_06390P0	RKF78836	
OG0004925	BLGH_01817-mRNA-1	Bcin15p03700.1	CVK97294	FOXG_04195P0	RKF65563	
OG0004926	BLGH_01819-mRNA-1	Bcin15p05240.1	CVK99896	FOXG_08355P0	RKF79324	
OG0004927	BLGH_01820-mRNA-1	Bcin15p05190.1	CVK93471	FOXG_06358P0	RKF79684	
OG0004928	BLGH_01821-mRNA-1	Bcin15p03680.1	CVK97291	FOXG_04197P0	RKF78839	
OG0004929	BLGH_01822-mRNA-1	Bcin07p01800.1	CVK97289	FOXG_04198P0	RKF78838	
OG0004930	BLGH_01823-mRNA-1	Bcin07p01810.1	CVK97287	FOXG_04199P0	RKF78837	
OG0004931	BLGH_01825-mRNA-1	Bcin02p07590.1	CVK87174	FOXG_07773P0	RKF74759	
OG0004932	BLGH_01826-mRNA-1	Bcin02p07580.1	CVK87176	FOXG_17764P0	RKF74758	
OG0004933	BLGH_01829-mRNA-1	Bcin07p04400.1	CVK99556	FOXG_08557P0	RKF55987	
OG0004934	BLGH_01830-mRNA-1	Bcin02p09130.1	CVK89249	FOXG_01825P0	RKF74760	
OG0004935	BLGH_01836-mRNA-1	Bcin02p04700.1	CVK99554	FOXG_08559P0	RKF53981	
OG0004936	BLGH_01839-mRNA-1	Bcin14p03250.1	CVK92587		RKF82752	EDN94563
OG0004937	BLGH_01850-mRNA-1	Bcin07p04180.1	CVK93536	FOXG_06293P0	RKF62586	
OG0004938	BLGH_01852-mRNA-1	Bcin01p05720.1, Bcin01p05720.2			RKF82555	EDO01997
OG0004939	BLGH_01867-mRNA-1	Bcin04p06820.1	CVK86937	FOXG_07922P0	RKF63284	
OG0004940	BLGH_01876-mRNA-1	Bcin05p00170.1	CVK84641	FOXG_01083P0		EDO03162
OG0004941	BLGH_01885-mRNA-1	Bcin05p05280.1	CVK84476		RKF53817	EDN96060
OG0004942	BLGH_01917-mRNA-1, BLGH_07089-mRNA-1	Bcin05p00310.1			RKF53649, RKF66769	
OG0004943	BLGH_01923-mRNA-1	Bcin05p04670.1	CVK84292	FOXG_00852P0		EDO03713
OG0004944	BLGH_01930-mRNA-1	Bcin04p04400.1	CVK92578	FOXG_05250P0	RKF78872	
OG0004945	BLGH_01931-mRNA-1	Bcin04p04410.1	CVK92577	FOXG_05249P0	RKF84142	
OG0004946	BLGH_01932-mRNA-1	Bcin04p04420.1	CVK92299	FOXG_05031P0	RKF82447	
OG0004947	BLGH_01933-mRNA-1	Bcin04p04430.1	CVK92296	FOXG_05029P0	RKF82448	
OG0004948	BLGH_01934-mRNA-1	Bcin04p04440.1	CVK92295	FOXG_05028P0	RKF82449	
OG0004949	BLGH_01935-mRNA-1	Bcin04p04520.1	CVK92368	FOXG_05085P0	RKF80524	
OG0004950	BLGH_01937-mRNA-1	Bcin04p04500.1	CVK92911	FOXG_05491P0	RKF79460	
OG0004951	BLGH_01938-mRNA-1	Bcin04p04490.1	CVK92909	FOXG_05490P0	RKF79459	
OG0004952	BLGH_01939-mRNA-1	Bcin04p04480.1	CVK92907	FOXG_05489P0	RKF82503	
OG0004953	BLGH_01940-mRNA-1	Bcin04p04470.1	CVK92906	FOXG_05488P0	RKF82504	
OG0004954	BLGH_01941-mRNA-1	Bcin04p04460.1	CVK92904	FOXG_05487P0	RKF82505	
OG0004955	BLGH_01964-mRNA-1	Bcin04p06570.1	CVL05701	FOXG_12759P0	RKF54333	
OG0004956	BLGH_01966-mRNA-1	Bcin03p02900.1, Bcin04p06870.1	CVL02706	FOXG_11025P0		
OG0004957	BLGH_01971-mRNA-1, BLGH_01978-mRNA-1	Bcin08p06370.1	CVL00971	FOXG_09268P0		
OG0004958	BLGH_01982-mRNA-1	Bcin04p06760.1	CVL05632	FOXG_12797P0	RKF82438	
OG0004959	BLGH_01983-mRNA-1	Bcin04p06750.1	CVL05630	FOXG_12798P0	RKF82437	
OG0004960	BLGH_01985-mRNA-1	Bcin04p06720.1	CVL02771	FOXG_11062P0	RKF58673	
OG0004961	BLGH_01990-mRNA-1	Bcin04p06740.1	CVK86939	FOXG_07921P0	RKF57597	
OG0004962	BLGH_01993-mRNA-1	Bcin04p06170.1	CVL02819	FOXG_11087P0	RKF78790	
OG0004963	BLGH_04377-mRNA-1	Bcin13p04920.1	CVK93868	FOXG_05996P0		EDN98632
OG0004964	BLGH_04379-mRNA-1	Bcin13p02370.1	CVL03278	FOXG_11335P0	RKF77189	
OG0004965	BLGH_04392-mRNA-1	Bcin13p01280.1	CVK90881		RKF55447	EDN99384
OG0004966	BLGH_04404-mRNA-1	Bcin08p06950.1	CVL00169	FOXG_08190P0	RKF65492	
OG0004967	BLGH_04422-mRNA-1	Bcin13p01430.1	CVK93862	FOXG_06001P0		EDN99364
OG0004968	BLGH_04440-mRNA-1		CVK93852	FOXG_06008P0	RKF54332	EDN99378
OG0004969	BLGH_04458-mRNA-1	Bcin13p03480.1	CVK90983	FOXG_03171P0		EDN93621
OG0004970	BLGH_04469-mRNA-1	Bcin13p03450.1	CVK90840	FOXG_03261P0		EDN93624
OG0004971	BLGH_04496-mRNA-1	Bcin07p01820.1	CVK97285	FOXG_04200P0	RKF74570	
OG0004972	BLGH_04511-mRNA-1	Bcin09p03590.1	CVK91031	FOXG_03140P0	RKF76113	
OG0004973	BLGH_04526-mRNA-1	Bcin09p06280.1	CVK91019	FOXG_03147P0		EDO03126
OG0004974	BLGH_04542-mRNA-1	Bcin09p06150.1	CVK90601	FOXG_03407P0	RKF56827	
OG0004975	BLGH_04555-mRNA-1	Bcin09p03270.1	CVK91074	FOXG_03098P0		EDO02776
OG0004976	BLGH_06481-mRNA-1	Bcin13p04620.1	CVL05885	FOXG_12648P0		EDN98666
OG0004977	BLGH_06520-mRNA-1	Bcin13p04550.1	CVL05895	FOXG_12643P0		EDN98674
OG0004978	BLGH_06523-mRNA-1	Bcin02p04520.1	CVK97171	FOXG_04266P0	RKF72667	
OG0004979	BLGH_06544-mRNA-1	Bcin08p06410.1	CVL04605	FOXG_11539P0	RKF58832	
OG0004980	BLGH_06560-mRNA-1	Bcin08p06930.1	CVK89528	FOXG_01658P0	RKF64976	
OG0004981	BLGH_06561-mRNA-1	Bcin08p06200.1	CVL01139	FOXG_09377P0	RKF55241	
OG0004982	BLGH_06562-mRNA-1	Bcin08p06210.1	CVL01138	FOXG_17113P0	RKF83996	
OG0004983	BLGH_06982-mRNA-1	Bcin01p07320.1	CVK96703	FOXG_04558P0		EDO01738
OG0004984	BLGH_06986-mRNA-1	Bcin01p02100.1	CVK90241	FOXG_03611P0		EDO01524
OG0004985	BLGH_06989-mRNA-1	Bcin01p02060.1, Bcin01p02060.2	CVK90251	FOXG_03606P0		
OG0004986	BLGH_06806-mRNA-1	Bcin01p10040.1	CVL06034	FOXG_15455P0		EDO02100
OG0004987	BLGH_06809-mRNA-1	Bcin01p10090.1	CVL06048	FOXG_15443P0		EDO02093
OG0004988	BLGH_04994-mRNA-1, BLGH_05005-mRNA-1, BLGH_06825-mRNA-1, BLGH_07007-mRNA-1, BLGH_07078-mRNA-1					
OG0004989	BLGH_06837-mRNA-1	Bcin09p01370.1	CVK92319	FOXG_05044P0		EDO02504
OG0004990	BLGH_02630-mRNA-1	Bcin08p02390.1	CVL03162	FOXG_11270P0		EDO00887
OG0004991	BLGH_02633-mRNA-1	Bcin08p06440.1	CVL01556	FOXG_10307P0	RKF71178	
OG0004992	BLGH_02634-mRNA-1	Bcin08p02580.1	CVL01816	FOXG_10466P0		EDO00870
OG0004993	BLGH_02635-mRNA-1	Bcin08p02590.1	CVL01850	FOXG_10489P0		EDO00869
OG0004994	BLGH_02638-mRNA-1	Bcin08p05260.1	CVL01800	FOXG_10453P0	RKF60185	
OG0004995	BLGH_02639-mRNA-1	Bcin08p05250.1	CVK88578	FOXG_02230P0	RKF60186	
OG0004996	BLGH_02640-mRNA-1	Bcin08p05240.1	CVK88576	FOXG_02231P0	RKF60184	
OG0004997	BLGH_02641-mRNA-1	Bcin08p05290.1	CVL01601	FOXG_10333P0	RKF82655	
OG0004998	BLGH_02643-mRNA-1	Bcin08p05310.1	CVL04592	FOXG_11528P0	RKF82653	
OG0004999	BLGH_02644-mRNA-1	Bcin08p05320.1	CVL04593	FOXG_11529P0	RKF62513	
OG0005000	BLGH_02652-mRNA-1	Bcin08p04200.1	CVK86988		RKF80924	EDO00655
OG0005001	BLGH_02655-mRNA-1	Bcin08p06590.1	CVL00664	FOXG_09084P0	RKF80436	
OG0005002	BLGH_02661-mRNA-1	Bcin08p05910.1	CVK89827	FOXG_01435P0	RKF62706	
OG0005003	BLGH_02662-mRNA-1	Bcin08p05900.1	CVK89826	FOXG_01436P0	RKF62707	
OG0005004	BLGH_02663-mRNA-1	Bcin08p05920.1	CVK89828	FOXG_01434P0	RKF49268	
OG0005005	BLGH_02665-mRNA-1	Bcin08p05930.1	CVK87031	FOXG_07864P0	RKF64483	
OG0005006	BLGH_02666-mRNA-1	Bcin08p05890.1	CVK89824	FOXG_01438P0	RKF84027	
OG0005007	BLGH_02668-mRNA-1	Bcin08p05560.1	CVK89523	FOXG_01661P0	RKF83062	
OG0005008	BLGH_02672-mRNA-1	Bcin08p06020.1	CVK89513	FOXG_01667P0	RKF58340	
OG0005009	BLGH_02673-mRNA-1	Bcin08p06030.1	CVK89511	FOXG_01668P0	RKF58341	
OG0005010	BLGH_02674-mRNA-1	Bcin08p06040.1	CVK89510	FOXG_01669P0	RKF83862	
OG0005011	BLGH_02675-mRNA-1	Bcin08p05880.1	CVK89825	FOXG_01437P0	RKF80575	
OG0005012	BLGH_02734-mRNA-1	Bcin08p05760.1	CVK89524	FOXG_01660P0	RKF55459	
OG0005013	BLGH_02740-mRNA-1	Bcin08p05830.1	CVK89294	FOXG_01796P0	RKF55462	
OG0005014	BLGH_02745-mRNA-1	Bcin08p05530.1	CVK89587	FOXG_01623P0	RKF59528	
OG0005015	BLGH_02749-mRNA-1	Bcin08p06090.1	CVK89520	FOXG_01663P0	RKF83861	
OG0005016	BLGH_02755-mRNA-1	Bcin08p05850.1	CVK89667	FOXG_01578P0	RKF62081	
OG0005017	BLGH_02757-mRNA-1	Bcin08p06650.1	CVK93383	FOXG_06419P0	RKF55536	
OG0005018	BLGH_02758-mRNA-1	Bcin08p06640.1	CVK93945	FOXG_05946P0	RKF55535	
OG0005019	BLGH_02760-mRNA-1	Bcin08p06700.1	CVK93594	FOXG_06233P0	RKF81627	
OG0005020	BLGH_02762-mRNA-1	Bcin08p06620.1	CVL00666	FOXG_09086P0	RKF72630	
OG0005021	BLGH_02763-mRNA-1	Bcin08p06610.1	CVK87077	FOXG_07834P0	RKF65570	
OG0005022	BLGH_02764-mRNA-1	Bcin08p06680.1	CVK86509	FOXG_03818P0	RKF66023	
OG0005023	BLGH_02766-mRNA-1	Bcin08p06850.1	CVK89821	FOXG_01441P0	RKF54504	
OG0005024	BLGH_02767-mRNA-1	Bcin08p06860.1	CVK89831	FOXG_01431P0	RKF54505	
OG0005025	BLGH_02768-mRNA-1	Bcin08p04210.1	CVK87036	FOXG_07861P0		EDO00656
OG0005026	BLGH_02780-mRNA-1	Bcin08p02370.1	CVK89591		RKF57941	EDO00889
OG0005027	BLGH_02782-mRNA-1	Bcin08p03520.1	CVL04534	FOXG_11482P0		EDO00737
OG0005028	BLGH_02783-mRNA-1	Bcin08p04870.1	CVL01572	FOXG_10316P0	RKF82946	
OG0005029	BLGH_02802-mRNA-1	Bcin11p04470.1	CVL01481	FOXG_10262P0	RKF71517	
OG0005030	BLGH_02803-mRNA-1	Bcin11p04700.1	CVK83182	FOXG_00198P0	RKF71518	
OG0005031	BLGH_02805-mRNA-1	Bcin08p03500.1	CVL01580	FOXG_10321P0		EDO00739
OG0005032	BLGH_02811-mRNA-1	Bcin11p05840.1	CVK82864		RKF78354	EDN96246
OG0005033	BLGH_02824-mRNA-1	Bcin08p05500.1	CVK89585	FOXG_01624P0	RKF55908	
OG0005034	BLGH_02848-mRNA-1	Bcin08p06780.1	CVK93874	FOXG_05992P0	RKF79521	
OG0005035	BLGH_02857-mRNA-1	Bcin08p05510.1	CVK89584	FOXG_01625P0	RKF60877	
OG0005036	BLGH_02861-mRNA-1	Bcin12p05280.1	CVL07673	FOXG_16903P0		EDN98959
OG0005037	BLGH_02872-mRNA-1	Bcin08p00780.1	CVK87455		RKF64242	EDO01110
OG0005038	BLGH_02876-mRNA-1	Bcin03p01660.1	CVK86987		RKF56228	EDN91116
OG0005039	BLGH_02888-mRNA-1	Bcin08p04680.1	CVL01249	FOXG_09489P0	RKF80999	
OG0005040	BLGH_02889-mRNA-1	Bcin08p04670.1	CVL01248	FOXG_09488P0	RKF80618	
OG0005041	BLGH_02890-mRNA-1	Bcin08p04660.1	CVL01247	FOXG_09487P0	RKF80619	
OG0005042	BLGH_02894-mRNA-1	Bcin16p02690.1	CVL04537	FOXG_11484P0	RKF53109	
OG0005043	BLGH_02895-mRNA-1	Bcin08p01310.1	CVL04504	FOXG_11464P0		EDO01021
OG0005044	BLGH_02896-mRNA-1	Bcin03p07340.1, Bcin03p07340.2			RKF60465	EDN90642
OG0005045	BLGH_02897-mRNA-1	Bcin08p04030.1	CVK93331		RKF80112	EDO00676
OG0005046	BLGH_02912-mRNA-1	Bcin08p06740.1	CVL01260	FOXG_09501P0	RKF81537	
OG0005047	BLGH_02926-mRNA-1	Bcin11p04500.1	CVL04804	FOXG_11680P0	RKF54943	
OG0005048	BLGH_02928-mRNA-1	Bcin11p04650.1	CVL01465	FOXG_10253P0	RKF63809	
OG0005049	BLGH_02931-mRNA-1	Bcin11p04660.1	CVK83891	FOXG_00628P0	RKF82361	
OG0005050	BLGH_02932-mRNA-1	Bcin11p04640.1	CVK83591	FOXG_00450P0	RKF54942	
OG0005051	BLGH_02933-mRNA-1	Bcin11p04740.1	CVL01468	FOXG_10255P0	RKF77546	
OG0005052	BLGH_02946-mRNA-1	Bcin11p04750.1	CVL01469	FOXG_10256P0	RKF79261	
OG0005053	BLGH_02947-mRNA-1	Bcin11p04760.1	CVL01470	FOXG_10257P0	RKF79260	
OG0005054	BLGH_02948-mRNA-1	Bcin11p04770.1	CVL01473	FOXG_10258P0	RKF71087	
OG0005055	BLGH_02949-mRNA-1	Bcin11p04720.1	CVL04687	FOXG_11618P0	RKF71086	
OG0005056	BLGH_02955-mRNA-1	Bcin01p10710.1	CVK93915	FOXG_05965P0	RKF83609	
OG0005057	BLGH_02960-mRNA-1	Bcin02p05620.1, Bcin02p08820.1			RKF58562	EDN95237
OG0005058	BLGH_02961-mRNA-1	Bcin11p04590.1	CVK83480	FOXG_00381P0	RKF74784	
OG0005059	BLGH_02962-mRNA-1	Bcin11p04680.1	CVK83483	FOXG_00383P0	RKF76125	
OG0005060	BLGH_02971-mRNA-1	Bcin01p09990.1	CVK90947	FOXG_03194P0	RKF78513	
OG0005061	BLGH_02973-mRNA-1	Bcin01p09960.1	CVK90940	FOXG_03198P0	RKF78878	
OG0005062	BLGH_02976-mRNA-1	Bcin11p06250.1	CVL04780		RKF48473	EDN96180
OG0005063	BLGH_02979-mRNA-1	Bcin11p00570.1	CVK82922	FOXG_00050P0	RKF66851	
OG0005064	BLGH_02982-mRNA-1	Bcin01p07990.1	CVK98609	FOXG_15678P0		EDO02172
OG0005065	BLGH_02983-mRNA-1	Bcin11p00930.1	CVK90908	FOXG_03221P0	RKF80043	
OG0005066	BLGH_02987-mRNA-1	Bcin01p08790.1	CVK90470	FOXG_03488P0		EDO02264
OG0005067	BLGH_02990-mRNA-1	Bcin11p03740.1	CVK89452	FOXG_01702P0	RKF57269	
OG0005068	BLGH_02991-mRNA-1	Bcin11p03730.1	CVK89450	FOXG_01703P0	RKF82400	
OG0005069	BLGH_02996-mRNA-1	Bcin03p07380.1	CVK89547	FOXG_01648P0		EDN90637
OG0005070	BLGH_02997-mRNA-1	Bcin11p03360.1	CVK90826	FOXG_03270P0	RKF74231	
OG0005071	BLGH_03001-mRNA-1	Bcin11p02070.1	CVK93622	FOXG_06204P0	RKF71208	
OG0005072	BLGH_03004-mRNA-1	Bcin11p04310.1	CVK90902	FOXG_03226P0	RKF62425	
OG0005073	BLGH_03005-mRNA-1	Bcin11p03920.1	CVK90818	FOXG_03274P0	RKF82058	
OG0005074	BLGH_03007-mRNA-1	Bcin11p03950.1	CVK90821	FOXG_03273P0	RKF71204	
OG0005075	BLGH_03008-mRNA-1	Bcin11p03940.1	CVK90823	FOXG_03272P0	RKF81501	
OG0005076	BLGH_03010-mRNA-1	Bcin11p03960.1	CVK90816	FOXG_03275P0	RKF76763	
OG0005077	BLGH_03011-mRNA-1	Bcin11p03970.1	CVK90814	FOXG_03276P0	RKF76762	
OG0005078	BLGH_03012-mRNA-1	Bcin11p03980.1	CVK93624	FOXG_06202P0	RKF76761	
OG0005079	BLGH_03014-mRNA-1	Bcin11p04010.1	CVK93610	FOXG_06216P0	RKF76760	
OG0005080	BLGH_03015-mRNA-1	Bcin11p04020.1	CVK93611	FOXG_06215P0	RKF76759	
OG0005081	BLGH_03016-mRNA-1	Bcin11p04030.1	CVK93612	FOXG_06214P0	RKF76758	
OG0005082	BLGH_03018-mRNA-1	Bcin11p00990.1	CVK90795	FOXG_03293P0	RKF84014	
OG0005083	BLGH_03021-mRNA-1	Bcin11p04040.1	CVK93613	FOXG_06213P0	RKF76757	
OG0005084	BLGH_03024-mRNA-1	Bcin11p04080.1	CVK93616	FOXG_06210P0	RKF71462	
OG0005085	BLGH_03052-mRNA-1	Bcin11p03680.1	CVK83899	FOXG_00633P0	RKF53446	
OG0005086	BLGH_03057-mRNA-1	Bcin01p11230.1	CVK90468	FOXG_03489P0	RKF81668	
OG0005087	BLGH_03066-mRNA-1	Bcin01p08940.1	CVK91232	FOXG_02944P0		EDO02121
OG0005088	BLGH_03073-mRNA-1	Bcin01p10640.1	CVK91187	FOXG_02989P0	RKF73036	
OG0005089	BLGH_03078-mRNA-1	Bcin01p11350.1	CVK91438	FOXG_02819P0	RKF79208	
OG0005090	BLGH_03079-mRNA-1	Bcin01p11360.1	CVK91440	FOXG_15946P0	RKF79207	
OG0005091	BLGH_03087-mRNA-1	Bcin11p00980.1	CVK93617	FOXG_06209P0	RKF57182	
OG0005092	BLGH_03089-mRNA-1	Bcin11p00960.1	CVK93619	FOXG_06207P0	RKF57180	
OG0005093	BLGH_03090-mRNA-1	Bcin11p00970.1	CVK93618	FOXG_06208P0	RKF57181	
OG0005094	BLGH_03095-mRNA-1	Bcin04p05320.1	CVK92535	FOXG_05209P0	RKF83702	
OG0005095	BLGH_03126-mRNA-1	Bcin09p06450.1	CVK91046	FOXG_03126P0	RKF58778	
OG0005096	BLGH_03148-mRNA-1	Bcin09p06380.1	CVK90728	FOXG_03331P0	RKF83789	
OG0005097	BLGH_03149-mRNA-1	Bcin09p06390.1	CVK90729	FOXG_03330P0	RKF83788	
OG0005098	BLGH_03151-mRNA-1	Bcin09p06410.1	CVK88425	FOXG_02315P0	RKF82291	
OG0005099	BLGH_03152-mRNA-1	Bcin09p06420.1	CVK93674	FOXG_06148P0	RKF82290	
OG0005100	BLGH_03153-mRNA-1	Bcin09p06290.1	CVK90627	FOXG_03390P0	RKF57229	
OG0005101	BLGH_03156-mRNA-1	Bcin09p01830.1	CVL00150	FOXG_08203P0		EDO02660
OG0005102	BLGH_03159-mRNA-1	Bcin09p06870.1	CVK93591	FOXG_06237P0	RKF78387	
OG0005103	BLGH_03160-mRNA-1	Bcin01p09440.1	CVK93605	FOXG_06222P0	RKF82422	
OG0005104	BLGH_06305-mRNA-1	Bcin13p00390.1	CVK89186	FOXG_01865P0	RKF57629	
OG0005105	BLGH_06310-mRNA-1	Bcin08p05160.1	CVK90198	FOXG_03641P0	RKF65442	
OG0005106	BLGH_06314-mRNA-1	Bcin16p02210.1	CVK86878	FOXG_07962P0	RKF57204	
OG0005107	BLGH_06315-mRNA-1	Bcin16p02200.1	CVK86898	FOXG_07949P0	RKF57203	
OG0005108	BLGH_06316-mRNA-1	Bcin16p02190.1	CVK86897	FOXG_07950P0	RKF57202	
OG0005109	BLGH_06318-mRNA-1	Bcin08p02910.1	CVK90412	FOXG_03521P0		EDO00822
OG0005110	BLGH_06320-mRNA-1	Bcin16p02170.1	CVK86882	FOXG_07960P0	RKF65443	
OG0005111	BLGH_06326-mRNA-1	Bcin16p01960.1	CVK86871	FOXG_07966P0	RKF74110	
OG0005112	BLGH_06333-mRNA-1		CVL01039	FOXG_09307P0	RKF53545	EDN91258
OG0005113	BLGH_06335-mRNA-1	Bcin16p02330.1	CVK86900	FOXG_07948P0	RKF81562	
OG0005114	BLGH_06336-mRNA-1	Bcin16p02320.1	CVK86903	FOXG_07947P0	RKF81561	
OG0005115	BLGH_06337-mRNA-1	Bcin16p02310.1	CVL01239	FOXG_09477P0	RKF78617	
OG0005116	BLGH_06338-mRNA-1	Bcin16p02300.1	CVL01240	FOXG_09478P0	RKF55335	
OG0005117	BLGH_06339-mRNA-1	Bcin16p02280.1	CVL01241	FOXG_09479P0	RKF57376	
OG0005118	BLGH_06345-mRNA-1	Bcin16p03130.1	CVK86994	FOXG_07885P0	RKF51352	
OG0005119	BLGH_06346-mRNA-1	Bcin16p03190.1	CVK86992	FOXG_07886P0	RKF51353	
OG0005120	BLGH_06348-mRNA-1	Bcin16p02050.1	CVK86886	FOXG_07957P0	RKF81813	
OG0005121	BLGH_06349-mRNA-1	Bcin16p01950.1	CVK86872	FOXG_07965P0	RKF75570	
OG0005122	BLGH_06357-mRNA-1	Bcin08p04330.1	CVL00156	FOXG_08199P0	RKF55260	
OG0005123	BLGH_06361-mRNA-1	Bcin08p04340.1	CVL00157	FOXG_08198P0	RKF82970	
OG0005124	BLGH_06384-mRNA-1	Bcin03p02520.1	CVK89145	FOXG_01888P0		EDN91194
OG0005125	BLGH_05416-mRNA-1	Bcin13p00630.1	CVL01927	FOXG_10548P0	RKF71103	
OG0005126	BLGH_05420-mRNA-1	Bcin14p04530.1, Bcin14p04530.2			RKF81909	EDN94592
OG0005127	BLGH_05446-mRNA-1	Bcin11p03160.1	CVK83586	FOXG_00448P0	RKF58518	
OG0005128	BLGH_05453-mRNA-1	Bcin03p00050.1	CVK98675, CVL06695		RKF80809	
OG0005129	BLGH_05460-mRNA-1	Bcin11p02030.1	CVK84986	FOXG_01367P0	RKF64267	
